 offer_id |      offer_created_at      | platform | count_responds | count_prematch 
   157058 | 2022-05-02 17:47:55.317726 | admins   |              1 |              1
   157059 | 2022-05-02 17:49:16.222549 | admins   |              1 |              1
   157060 | 2022-05-02 17:49:29.951608 | admins   |              0 |              0
   157061 | 2022-05-02 17:50:29.135658 | admins   |              4 |              4
   157062 | 2022-05-02 17:51:31.887661 | admins   |              1 |              1
   157063 | 2022-05-02 17:51:32.709674 | admins   |              0 |              0
   157064 | 2022-05-02 17:52:41.015788 | admins   |              0 |              0
   157065 | 2022-05-02 17:53:28.349332 | admins   |              0 |              0
   157066 | 2022-05-02 17:55:11.064288 | admins   |              0 |              0
   157067 | 2022-05-02 17:55:30.372277 | admins   |              0 |              0
   157068 | 2022-05-02 17:57:46.958573 | admins   |              0 |              0
   157069 | 2022-05-02 17:59:15.873419 | admins   |              2 |              2
   157070 | 2022-05-02 18:01:01.852588 | admins   |              0 |              0
   157071 | 2022-05-02 18:02:17.031449 | admins   |              1 |              1
   157072 | 2022-05-02 18:04:07.401982 | admins   |              1 |              1
   157073 | 2022-05-02 18:05:18.156511 | admins   |              2 |              2
   157074 | 2022-05-02 18:06:53.069119 | admins   |              1 |              1
   157075 | 2022-05-02 18:09:17.192991 | admins   |              0 |              0
   157076 | 2022-05-02 18:09:35.937283 | admins   |              6 |              6
   157077 | 2022-05-02 18:10:26.04515  | admins   |              5 |              5
   157078 | 2022-05-02 18:11:31.035103 | admins   |              5 |              5
   157079 | 2022-05-02 18:12:14.902641 | admins   |              1 |              1
   157080 | 2022-05-02 18:13:14.016548 | admins   |              5 |              5
   157081 | 2022-05-02 18:13:54.714916 | admins   |              5 |              5
   157082 | 2022-05-02 18:14:32.706733 | admins   |              1 |              1
   157083 | 2022-05-02 18:15:07.576443 | admins   |              5 |              5
   157084 | 2022-05-02 18:17:05.439683 | admins   |              5 |              5
   157085 | 2022-05-02 18:17:55.485785 | admins   |              1 |              1
   157086 | 2022-05-02 18:18:05.231206 | admins   |              5 |              5
   157087 | 2022-05-02 18:19:39.090052 | admins   |              1 |              1
   157088 | 2022-05-02 18:20:19.566857 | admins   |              4 |              4
   157089 | 2022-05-02 18:20:31.333014 | admins   |              0 |              0
   157090 | 2022-05-02 18:21:49.071831 | admins   |              0 |              0
   157091 | 2022-05-02 18:23:15.287634 | admins   |              1 |              1
   157092 | 2022-05-02 18:24:17.699207 | admins   |              5 |              5
   157093 | 2022-05-02 18:24:48.872641 | admins   |              1 |              1
   157094 | 2022-05-02 18:26:04.394727 | admins   |              3 |              3
   157095 | 2022-05-02 18:27:08.304731 | admins   |              2 |              2
   157096 | 2022-05-02 18:28:34.254487 | admins   |              5 |              5
   157097 | 2022-05-02 18:33:17.572516 | admins   |              1 |              1
   157098 | 2022-05-02 18:33:27.427769 | admins   |              2 |              2
   157099 | 2022-05-02 18:33:32.041339 | admins   |              2 |              2
   157100 | 2022-05-02 18:34:27.503054 | admins   |              0 |              0
   157101 | 2022-05-02 18:35:11.56512  | admins   |              4 |              4
   157102 | 2022-05-02 18:35:51.502676 | admins   |              0 |              0
   157103 | 2022-05-02 18:35:53.698808 | admins   |              0 |              0
   157104 | 2022-05-02 18:37:22.719849 | admins   |              5 |              5
   157105 | 2022-05-02 18:37:50.697389 | admins   |              2 |              2
   157106 | 2022-05-02 18:38:07.447263 | admins   |              0 |              0
   157107 | 2022-05-02 18:39:08.559212 | admins   |              3 |              3
   157108 | 2022-05-02 18:40:11.225097 | admins   |              1 |              1
   157109 | 2022-05-02 18:40:42.768817 | admins   |              5 |              5
   157110 | 2022-05-02 18:40:44.508854 | admins   |              0 |              0
   157111 | 2022-05-02 18:41:12.070397 | admins   |              2 |              2
   157112 | 2022-05-02 18:41:38.522321 | admins   |              2 |              2
   157113 | 2022-05-02 18:44:30.729902 | admins   |              0 |              0
   157114 | 2022-05-02 18:45:06.560382 | admins   |              1 |              1
   157115 | 2022-05-02 18:45:40.010829 | admins   |              1 |              1
   157116 | 2022-05-02 18:46:41.911956 | admins   |              4 |              4
   157117 | 2022-05-02 18:47:13.548195 | admins   |              0 |              0
   157118 | 2022-05-02 18:47:18.410884 | admins   |              4 |              4
   157119 | 2022-05-02 18:48:22.565661 | admins   |              1 |              1
   157120 | 2022-05-02 18:49:49.913171 | admins   |              2 |              2
   157121 | 2022-05-02 18:50:07.527857 | admins   |              0 |              0
   157122 | 2022-05-02 18:50:27.974285 | admins   |              5 |              5
   157123 | 2022-05-02 18:53:43.22629  | admins   |              0 |              0
   157124 | 2022-05-02 18:54:01.529285 | admins   |              5 |              5
   157125 | 2022-05-02 18:54:48.874329 | admins   |              0 |              0
   157126 | 2022-05-02 18:56:34.051155 | admins   |              0 |              0
   157127 | 2022-05-02 18:56:58.875661 | admins   |              4 |              4
   157128 | 2022-05-02 18:57:18.81118  | admins   |              4 |              4
   157129 | 2022-05-02 18:59:17.446171 | admins   |              5 |              5
   157130 | 2022-05-02 19:01:35.024189 | admins   |              1 |              1
   157131 | 2022-05-02 19:02:03.006065 | admins   |              3 |              3
   157132 | 2022-05-02 19:02:17.330736 | admins   |              1 |              1
   157133 | 2022-05-02 19:02:20.367986 | admins   |              0 |              0
   157134 | 2022-05-02 19:02:47.936401 | admins   |              2 |              2
   157135 | 2022-05-02 19:04:35.966397 | admins   |              1 |              1
   157136 | 2022-05-02 19:06:18.289737 | admins   |              2 |              2
   157137 | 2022-05-02 19:07:32.075224 | admins   |              2 |              2
   157138 | 2022-05-02 19:09:40.81859  | admins   |              2 |              2
   157139 | 2022-05-02 19:13:01.27345  | admins   |              1 |              1
   157141 | 2022-05-02 19:20:00.840886 | admins   |              0 |              0
   157142 | 2022-05-02 19:22:40.381857 | admins   |              0 |              0
   157143 | 2022-05-02 19:24:27.866451 | admins   |              3 |              3
   157144 | 2022-05-02 19:28:00.805403 | admins   |              0 |              0
   157145 | 2022-05-02 19:30:23.745434 | admins   |              0 |              0
   157146 | 2022-05-02 19:32:53.477277 | admins   |              0 |              0
   157147 | 2022-05-02 19:35:01.458273 | admins   |              0 |              0
   157148 | 2022-05-02 19:39:09.863329 | admins   |              2 |              2
   157149 | 2022-05-02 19:43:16.923444 | admins   |              0 |              0
   157150 | 2022-05-02 19:44:39.465241 | admins   |              3 |              3
   157151 | 2022-05-02 19:46:08.314272 | admins   |              0 |              0
   157152 | 2022-05-02 19:47:46.581243 | admins   |              0 |              0
   157153 | 2022-05-02 19:50:54.896025 | admins   |              1 |              1
   157154 | 2022-05-02 19:53:28.968655 | admins   |              1 |              1
   157155 | 2022-05-02 19:58:39.192603 | admins   |              2 |              2
   157156 | 2022-05-02 20:00:36.660184 | admins   |              5 |              5
   157157 | 2022-05-02 20:00:43.863853 | admins   |              0 |              0
   157158 | 2022-05-02 20:02:08.046019 | admins   |              2 |              2
   157159 | 2022-05-02 20:02:34.384295 | admins   |              0 |              0
   157160 | 2022-05-02 20:03:30.298842 | admins   |              1 |              1
   157161 | 2022-05-02 20:05:25.418249 | admins   |              0 |              0
   157162 | 2022-05-02 20:07:00.278299 | admins   |              3 |              3
   157163 | 2022-05-02 20:08:05.257145 | admins   |              3 |              3
   157164 | 2022-05-02 20:08:11.74881  | admins   |              4 |              4
   157165 | 2022-05-02 20:10:01.342363 | admins   |              1 |              1
   157166 | 2022-05-02 20:11:50.080454 | admins   |              5 |              5
   157167 | 2022-05-02 20:13:00.686198 | admins   |              1 |              1
   157168 | 2022-05-02 20:14:44.264204 | admins   |              0 |              0
   157169 | 2022-05-02 20:29:15.470462 | admins   |              0 |              0
   157170 | 2022-05-02 20:30:09.764626 | admins   |              4 |              4
   157171 | 2022-05-02 20:31:24.643696 | admins   |              1 |              1
   157172 | 2022-05-02 20:33:23.587019 | admins   |              2 |              2
   157173 | 2022-05-02 20:40:23.358071 | admins   |              2 |              2
   157174 | 2022-05-02 20:41:28.482346 | admins   |              5 |              5
   157175 | 2022-05-02 20:44:12.761303 | admins   |              0 |              0
   157176 | 2022-05-02 20:47:30.370606 | admins   |              2 |              2
   157177 | 2022-05-02 20:51:18.08928  | admins   |              2 |              2
   157178 | 2022-05-02 20:51:43.555985 | admins   |              0 |              0
   157179 | 2022-05-02 20:52:59.894545 | admins   |              0 |              0
   157180 | 2022-05-02 20:55:57.968906 | admins   |              0 |              0
   157181 | 2022-05-02 21:00:12.01341  | admins   |              1 |              1
   157182 | 2022-05-02 21:01:33.084501 | admins   |              0 |              0
   157183 | 2022-05-02 21:02:27.594236 | admins   |              4 |              4
   157184 | 2022-05-02 21:10:44.473317 | admins   |              0 |              0
   157185 | 2022-05-02 21:11:54.75331  | admins   |              0 |              0
   157186 | 2022-05-02 21:12:50.981952 | admins   |              0 |              0
